data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
9452206,170,COL15131,15131,15 April 2019,2019,3,Violence against civilians,Attack,FARC Dissident - Dagoberto Ramos: Revolutionary Armed Forces of Colombia Dissident Faction (Dagoberto Ramos),,2,Civilians (Colombia),,7,27,South America,Colombia,Cauca,Caloto,,Caloto,3.0341,-76.4085,2,UNOCHA,Other,"Around 15 April 2019 (month of), in Caloto municipality, Cauca, a man who was abducted on 28 December 2018 by members of the Dagoberto Ramos dissident front of FARC was killed and his body was found with gunshot wounds on a road to El Palo area. 1 fatality.",1,1660601519,COL
9454390,170,COL14737,14737,15 April 2019,2019,3,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),,7,37,South America,Colombia,Norte de Santander,Cucuta,,Cucuta,7.8939,-72.5078,2,UNOCHA,Other,"Around 15 April 2019 (between 13 - 17 April), in the outskirts of Cucuta, Norte de Santander, two men were killed and their bodies were found on 17 April in an advanced state of decomposition in El Aguila trail. According to the report, the men were kidnapped on 13 April 2019 in the El Escobal area. Authorities believe they were killed the day they were kidnapped after the car wash owner did not pay the ransom demanded by the kidnappers. It was also reported that the victims were also gasoline smugglers. Their corpses were found on 17 April 2019 along with a note that accused them of working for the ELN and EPL. There is a presence of several armed groups in the area. 2 fatalities.",2,1660601523,COL
9037959,170,COL508,508,14 April 2019,2019,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),Women (Colombia),7,37,South America,Colombia,Antioquia,Taraza,,Taraza,7.5801,-75.4014,1,El Espectador,National,"On 14 April 2019, an unidentified armed group killed a woman in the municipality of Taraza in Antioquia. The victim's family claimed that the armed men were searching for the victim in her private residence, while official authorities assured the murder occurred during an armed clash. The event caused the displacement of several residents of Taraza. No group has attributed this event.",1,1649356206,COL
9450147,170,COL506,506,14 April 2019,2019,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),Former FARC: Revolutionary Armed Forces of Colombia; Wayuu Indigenous Group (Colombia),7,37,South America,Colombia,La Guajira,Maicao,,Maicao,11.3783,-72.2419,2,El Heraldo (Colombia); UNOCHA,Other-National,"On 14 April 2019, in a rural area of Maicao, La Guajira municipality, a former FARC member and his wife were injured, and two other people were killed, including their seven-month-old baby, in a rural area, in Monte Lara Caserio. According to the report, the family was visiting relatives when armed men broke into the house and opened fire against the group for more than 10 minutes. The victims are part of the Wayuu indigenous group. 2 fatalities, 2 injured.",2,1660601514,COL
9452534,170,COL12635,12635,14 April 2019,2019,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),,7,37,South America,Colombia,Cauca,Miranda,,Miranda,3.2531,-76.2289,2,UNOCHA,Other,"On 14 April 2019, near Miranda, Cauca, a man was shot and killed in the La Elvira vereda by unknown gunmen. There is presence of several armed groups in the area. 1 fatality.",1,1660601519,COL
9037972,170,COL501,501,13 April 2019,2019,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),,7,37,South America,Colombia,Antioquia,Caucasia,,Caucasia,7.9774,-75.1983,1,La Opinion (Colombia),National,"On 13 April 2019, a civilian disappeared after traveling from Envigado to Caucasia to trade with gold. The remains of the victims were found one week later in the neighborhood El Padro of the municipality of Caucasia in Antioquia. It is believed the man was attacked by armed groups that operate in the area.",1,1649356206,COL
9451597,170,COL12632,12632,13 April 2019,2019,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Venezuela),,7,37,South America,Colombia,Arauca,Fortul,,Fortul,6.7971,-71.7686,2,UNOCHA,Other,"On 13 April 2019, in Fortul municipality, Arauca, a Venezuelan man was killed in Nuevo Fortul sector and a sign left on his body said that he was killed for being a thief. According to reports, the ELN and FARC dissidents have committed similar crimes in this area in recent times. 1 fatality.",1,1660601517,COL
9448590,170,COL12628,12628,12 April 2019,2019,2,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),,7,37,South America,Colombia,Norte de Santander,Cucuta,,Cucuta,7.8939,-72.5078,1,La Opinion (Colombia); UNOCHA,Other-Subnational,"Around 12 April 2019 (as reported), in Cucuta, Norte de Santander, a man was killed and his body was found with a sack over his head and his legs bound together in a car in Rudesino Soto. Wounds on his body seemed to indicate that he had been tortured. There is presence of several armed groups in the area. 1 fatality.",1,1660601511,COL
9448594,170,COL12631,12631,12 April 2019,2019,1,Violence against civilians,Abduction/forced disappearance,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),Teachers (Colombia),7,37,South America,Colombia,Cauca,Timbiqui,,Timbiqui,2.7778,-77.6676,2,UNOCHA; La W,Other-National,"On 12 April 2019, near Timbiqui, Cauca, three armed individuals kidnapped a teacher while he was traveling to Guapi by boat. His whereabouts are unknown.",0,1660601511,COL
9450092,170,COL494,494,12 April 2019,2019,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),Zenu Indigenous Group (Colombia),7,37,South America,Colombia,"Bogota, D.C.","Bogota, D.C.",,Bogota - La Candelaria,4.5931,-74.0712,1,UNOCHA; Noticias RCN; El Tiempo (Colombia),Other-National,"On 12 April 2019, in Bogota - La Candelaria, Bogota, D.C., a Zenu indigenous leader was attacked by unidentified men with a knife after he attended a meeting with several representatives of indigenous organizations. The victim ended severely injured. A computer with information about the social indigenous movement was stolen. No fatalities.",0,1660601514,COL
9450115,170,COL497,497,12 April 2019,2019,1,Violence against civilians,Attack,Gulf Clan,,3,Civilians (Colombia),Embera Indigenous Group (Colombia); Unidentified Communal Group (Colombia),7,37,South America,Colombia,Choco,Riosucio,,Riosucio,7.4366,-77.1131,2,Front Line Defenders; INDEPAZ; ProtectDefenders.eu; Colombia Reports,Local partner-Other,"On 12 April 2019, in the Riosucio municipality, Choco, an indigenous leader was attacked and killed. The man was a leading figure in indigenous protest movements. Local sources name the AGC/Gulf Clan as a potential perpetrator, as the victim had received threats from them in 2018. 1 fatality.",1,1660601514,COL
9448588,170,COL12625,12625,11 April 2019,2019,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),Labour Group (Colombia),7,37,South America,Colombia,Norte de Santander,Cucuta,,Santa Cecilia,7.9739,-72.4463,1,UNOCHA; La Opinion (Colombia),Other-Subnational,"On 11 April 2019, in Santa Cecilia, Norte de Santander, gunmen shot and killed the coordinator of a mine in the area while he was on his way home. His motorcycle was next to his body and nothing was missing from his belongings so authorities rule out that it was a robbery. 1 fatality.",1,1660601511,COL
9453501,170,COL14310,14310,11 April 2019,2019,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),Unidentified Communal Group (Colombia),7,37,South America,Colombia,Meta,La Macarena,,La Macarena,2.1782,-73.7871,2,UNOCHA,Other,"On 11 April 2019, near La Macarena municipality, Meta department, a communal leader was shot and killed by unidentified armed men. There is presence of armed groups in the area. 1 fatality.",1,1660601521,COL
9443120,170,COL12024,12024,10 April 2019,2019,1,Violence against civilians,Attack,EPL: Popular Liberation Army,,2,Civilians (Colombia),,7,27,South America,Colombia,Norte de Santander,Ocana,,Ocana,8.2475,-73.3558,2,El Espectador,National,"On 10 April 2019, in an area between Ocana and Sardinata municipalities (coded to Ocana, Norte de Santander), EPL members shot and killed a man. There is no information about the motive of the attack. 1 fatality.",1,1660582461,COL
9450023,170,COL481,481,10 April 2019,2019,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),Indigenous Group (Colombia); ASCAMCAT: Catatumbo's Peasant Association; Farmers (Colombia); Unidentified Communal Group (Colombia),7,37,South America,Colombia,Cauca,Argelia,,El Plateado,2.4638,-77.2356,1,Colombia Reports; INDEPAZ; UNOCHA; Front Line Defenders,Local partner-Other,"On 10 April 2019, in El Plateado, Cauca, an indigenous leader and member of the ASCAMTA died after armed men attacked him. The victim was a leader of the social protest carried out by indigenous communities during May 2018. No group has yet claimed this attack. 1 fatality.",1,1660601514,COL
9453414,170,COL12621,12621,10 April 2019,2019,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),Farmers (Colombia),7,37,South America,Colombia,Magdalena,El Banco,,Belen,9.0763,-73.9072,2,UNOCHA,Other,"On 10 April 2019, near Belen, Magdalena, two gunmen shot and killed a farm worker in the San Isidro vereda. 1 fatality.",1,1660601521,COL
9454916,170,COL14733,14733,10 April 2019,2019,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),,7,37,South America,Colombia,Putumayo,San Miguel,,La Dorada,0.3433,-76.9124,2,UNOCHA,Other,"On 10 April 2019, in San Miguel municipality, Putumayo department (coded to La Dorada), a man was killed in La Nueva Cristalina vereda, near the border with Ecuador. The corpse bore several gunshot wounds. There is no further information on the circumstances of the attack. There is a presence of several armed groups in the area. 1 fatality.",1,1660601524,COL
9455077,170,COL14734,14734,10 April 2019,2019,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),,7,37,South America,Colombia,Putumayo,Villagarzon,,Villagarzon,1.0289,-76.6172,2,UNOCHA,Other,"On 10 April 2019, in the outskirts of Villagarzon, Putumayo department, two men on a motorcycle shot and killed a man in a drive-by shooting in the industrial area of Villagarzon. According to the report, the man was inside a local store. There is a presence of several armed groups in the area. 1 fatality.",1,1660601525,COL
9038065,170,COL478,478,09 April 2019,2019,2,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),Awa Indigenous Group (Colombia),7,37,South America,Colombia,Narino,Ricaurte,,Ricaurte,1.2129,-77.9954,1,ONIC,Other,"On 9 April 2019, in Ricaurte municipality, Narino department, an Awa indigenous person was killed by unidentified armed individuals. The motive of the attack is not reported. One fatality recorded.",1,1649356206,COL
9448584,170,COL12617,12617,08 April 2019,2019,1,Violence against civilians,Attack,Gulf Clan,,3,Civilians (Colombia),Labour Group (Colombia),7,37,South America,Colombia,Norte de Santander,Convencion,,Convencion,8.4704,-73.3372,1,UNOCHA; La Opinion (Colombia),Other-Subnational,"On 8 April 2019, in Convencion, Norte de Santander, members of the Gulf Clan shot and killed a merchant who refused to pay money that was being extorted from him as a 'war tax'. A letter had been circulating in which the Gulf Clan gave merchants in the area until 4 April to pay the 'war tax'. 1 fatality.",1,1660601511,COL
9448585,170,COL12618,12618,08 April 2019,2019,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),JAC: Council of Communal Action; Women (Colombia); Unidentified Communal Group (Colombia),7,37,South America,Colombia,Caqueta,Curillo,,Curillo,1.0327,-75.9191,2,RCN Radio; INDEPAZ; UNOCHA,Other-National,"On 8 April 2019, in Curillo municipality, Caqueta, a female community leader was shot and killed by unknown attackers in the La Novia vereda. The victim was the secretary of the Council of Communal Action of the vereda. 1 fatality. [women targeted: activists/human rights defenders/social leaders]",1,1660601511,COL
9452141,170,COL12616,12616,08 April 2019,2019,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),Farmers (Colombia),7,37,South America,Colombia,Cauca,Bolivar,,Bolivar,1.8374,-76.9663,2,UNOCHA,Other,"On 8 April 2019, in Bolivar municipality, Cauca, an armed man shot and killed a farmer in the Santa Ana vereda. 1 fatality.",1,1660601518,COL
9448583,170,COL12609,12609,07 April 2019,2019,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),,7,37,South America,Colombia,Norte de Santander,Cucuta,,Cucuta,7.8939,-72.5078,1,UNOCHA; La Opinion (Colombia),Other-Subnational,"On 7 April 2019, in Cucuta, Norte de Santander, two gunmen on a motorcycle carried out a drive-by shooting against a car with Venezuelan license plates between the Trigal Norte and La Concordia neighbourhoods. 2 fatalities.",2,1660601511,COL
9451881,170,COL12607,12607,07 April 2019,2019,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),,7,37,South America,Colombia,Bolivar,Arjona,,Arjona,10.2566,-75.3445,1,UNOCHA,Other,"On 7 April 2019, in Arjona, Bolivar, two gunmen shot and killed a man on the same day that a flyer was distributed threatening that the area would be 'cleaned'. 1 fatality.",1,1660601518,COL
